filename,width,height,class,xmin,ymin,xmax,ymax
j1.jpg,277,182,jackpotting,52,2,275,182
j1.jpg,277,182,jackpotting,52,121,199,182
j1.jpg,277,182,jackpotting,77,12,221,182
oc47.jpg,474,266,occlusion,157,3,337,220
trf38.jpg,279,181,physical attack,45,34,150,181
trf38.jpg,279,181,physical attack,21,50,156,131
pa70.jpg,275,183,physical attack,68,3,192,183
pa70.jpg,275,183,physical attack,175,2,275,182
pa70.jpg,275,183,physical attack,58,1,270,175
os5.jpg,263,192,ATM out of service,12,2,263,168
os5.jpg,263,192,ATM out of service,15,6,155,113
r4.jpg,259,194,robbery,67,1,257,183
os19.jpg,168,300,ATM out of service,13,42,168,292
os19.jpg,168,300,ATM out of service,22,59,156,177
n69.jpg,474,318,normal,4,6,473,318
n69.jpg,474,318,normal,103,1,474,313
pa61.jpg,262,192,physical attack,8,27,262,161
pa61.jpg,262,192,physical attack,10,10,235,164
pa61.jpg,262,192,physical attack,10,25,244,158
n52.jpg,474,474,normal,164,109,468,434
n52.jpg,474,474,normal,272,196,470,417
n37.jpg,474,348,normal,13,2,474,315
n37.jpg,474,348,normal,144,5,474,317
n37.jpg,474,348,normal,18,6,473,269
n37.jpg,474,348,normal,184,64,397,273
j8.jpg,311,162,jackpotting,12,2,178,162
j8.jpg,311,162,jackpotting,31,40,183,162
j8.jpg,311,162,jackpotting,44,104,174,162
oc31.jpg,474,367,occlusion,51,51,435,353
cash tpn57.jpg,474,322,cash trapping,25,17,474,321
cash tpn57.jpg,474,322,cash trapping,33,74,466,245
n146.jpg,474,355,normal,5,17,472,355
n207.jpg,236,160,normal,4,2,185,155
pa54.jpg,262,192,physical attack,89,10,262,190
pa96.jpg,173,280,physical attack,7,3,168,259
pa96.jpg,173,280,physical attack,10,151,161,234
pa96.jpg,173,280,physical attack,37,138,162,197
pa96.jpg,173,280,physical attack,3,138,173,265
trf10.jpg,283,178,transaction reversal fraud,1,5,282,178
pa8.jpg,264,191,physical attack,83,11,244,167
pa8.jpg,264,191,physical attack,138,29,228,102
r20.jpg,303,166,robbery,86,1,298,166
r20.jpg,303,166,robbery,94,2,191,166
n62.jpg,474,632,normal,72,36,474,606
n62.jpg,474,632,normal,99,123,380,524
os23.jpg,311,162,ATM out of service,21,3,311,160
os23.jpg,311,162,ATM out of service,46,11,265,154
os23.jpg,311,162,ATM out of service,60,26,183,105
atm6.jpg,1200,900,physical attack,27,275,592,444
atm6.jpg,1200,900,physical attack,225,1,609,264
atm6.jpg,1200,900,physical attack,632,60,1200,881
pa121.jpg,261,193,physical attack,3,24,259,175
pa121.jpg,261,193,physical attack,18,1,193,174
pa121.jpg,261,193,physical attack,17,32,178,99
os18.jpg,259,194,ATM out of service,3,4,259,186
os18.jpg,259,194,ATM out of service,42,41,187,154
n149.jpg,474,597,normal,221,151,375,490
n31.jpg,474,417,normal,113,20,298,393
n31.jpg,474,417,normal,100,41,303,244
ctpn16.JPEG,474,356,card trapping,98,99,260,313
ctpn16.JPEG,474,356,card trapping,121,126,213,248
pa72.jpg,259,194,physical attack,29,8,247,185
pa72.jpg,259,194,physical attack,114,1,238,194
n138.jpg,474,333,normal,356,5,474,314
ctpn28.JPEG,474,328,card trapping,226,104,366,241
ctpn28.JPEG,474,328,card trapping,166,96,328,157
sk5.jpg,290,174,skimming,5,3,290,173
sk5.jpg,290,174,skimming,15,66,245,167
sk5.jpg,290,174,skimming,109,70,214,160
r61.jpg,221,228,robbery,2,7,221,226
r61.jpg,221,228,robbery,10,19,221,157
r61.jpg,221,228,robbery,114,1,219,138
pa75.jpg,275,183,physical attack,3,2,275,179
pa75.jpg,275,183,physical attack,1,3,179,183
pa75.jpg,275,183,physical attack,1,2,101,67
r73.jpg,299,168,robbery,13,11,134,163
r73.jpg,299,168,robbery,147,12,292,163
r73.jpg,299,168,robbery,5,6,293,160
n131.jpg,249,101,normal,10,1,230,101
n131.jpg,249,101,normal,86,2,224,101
n122.jpg,474,153,normal,5,3,473,153
la26.JPEG,474,316,logical attack,4,3,450,316
la26.JPEG,474,316,logical attack,128,3,386,316
la26.JPEG,474,316,logical attack,137,17,358,275
n165.jpg,474,266,normal,2,3,366,266
sk13.jpg,275,183,skimming,3,33,129,183
sk13.jpg,275,183,skimming,8,38,132,158
m42.jpg,474,316,malware,12,2,470,316
m42.jpg,474,316,malware,185,2,473,316
r6.jpg,266,190,robbery,84,20,256,162
n16.jpg,148,160,normal,9,12,148,155
n16.jpg,148,160,normal,61,14,148,102
r25.jpg,300,168,robbery,98,5,238,168
r25.jpg,300,168,robbery,161,75,178,143
pa67.jpg,299,168,physical attack,152,11,189,57
pa67.jpg,299,168,physical attack,63,2,299,149
pa133.jpg,275,183,physical attack,71,47,223,183
pa133.jpg,275,183,physical attack,125,10,251,168
oc24.jpg,474,346,occlusion,74,5,395,230
oc24.jpg,474,346,occlusion,147,7,305,229
os20.jpg,274,184,ATM out of service,24,4,255,184
os20.jpg,274,184,ATM out of service,52,14,209,142
pa137.jpg,297,170,physical attack,160,2,295,86
pa137.jpg,297,170,physical attack,155,92,297,165
pa137.jpg,297,170,physical attack,3,91,147,170
pa137.jpg,297,170,physical attack,6,1,140,47
cash tpn28.jpg,474,315,cash trapping,7,6,467,315
cash tpn28.jpg,474,315,cash trapping,9,12,463,210
cash tpn28.jpg,474,315,cash trapping,30,12,341,185
n124.jpg,474,475,normal,18,86,463,475
n124.jpg,474,475,normal,51,194,421,475
os14.jpg,300,168,ATM out of service,53,3,262,168
os14.jpg,300,168,ATM out of service,80,32,237,168
trf24.jpg,320,157,physical attack,3,7,154,157
trf24.jpg,320,157,physical attack,165,7,308,154
cash tpn58.jpg,474,273,cash trapping,128,113,298,187
pa5.jpg,389,129,physical attack,1,1,247,129
pa5.jpg,389,129,physical attack,33,3,158,128
m74.jpg,474,474,malware,4,6,474,470
m74.jpg,474,474,malware,56,154,413,364
m74.jpg,474,474,malware,65,120,466,474
m74.jpg,474,474,malware,132,167,374,355
m62.jpg,370,229,malware,203,56,245,84
ctpn13.JPEG,474,326,card trapping,23,78,139,315
ctpn13.JPEG,474,326,card trapping,14,65,135,193
ctpn13.JPEG,474,326,card trapping,30,216,186,326
r19.jpg,218,232,robbery,4,1,211,232
j2.jpg,291,173,jackpotting,43,13,152,173
j2.jpg,291,173,jackpotting,165,15,278,173
m54.jpg,474,283,malware,42,4,471,268
m54.jpg,474,283,malware,22,4,366,276
r16.jpg,267,189,robbery,90,1,212,189
n72.jpg,474,474,normal,332,103,474,427
n148.jpg,474,384,normal,7,35,349,384
oc38.jpg,474,316,occlusion,138,12,415,281
oc33.jpg,217,237,occlusion,6,1,215,148
oc33.jpg,217,237,occlusion,61,5,183,122
cash tpn25.jpg,474,317,cash trapping,3,1,471,317
cash tpn25.jpg,474,317,cash trapping,4,2,449,238
cash tpn25.jpg,474,317,cash trapping,16,8,436,229
m53.jpg,474,355,malware,77,5,457,355
r57.jpg,284,177,robbery,77,1,197,177
r57.jpg,284,177,robbery,103,13,165,74
r11.jpg,259,194,robbery,1,5,232,194
n204.jpg,474,248,normal,92,8,260,248
n33.jpg,474,313,normal,48,31,470,288
n33.jpg,474,313,normal,130,36,465,273
n33.jpg,474,313,normal,17,6,474,241
n174.jpg,300,300,normal,4,2,300,273
n81.jpg,474,334,normal,3,1,473,332
n81.jpg,474,334,normal,20,6,369,334
n81.jpg,474,334,normal,66,56,298,334
pa52.jpg,275,183,physical attack,33,5,275,181
j.jpg,300,168,jackpotting,1,66,152,168
j.jpg,300,168,jackpotting,1,2,149,168
pa14.jpg,265,190,physical attack,5,3,152,132
pa14.jpg,265,190,physical attack,92,13,154,84
oc37.jpg,474,603,occlusion,50,194,445,435
m36.jpg,474,355,malware,19,15,448,355
n95.jpg,474,217,normal,252,111,464,217
n200.jpg,474,266,normal,28,7,444,266
n200.jpg,474,266,normal,95,53,263,265
n47.jpg,474,315,normal,4,1,472,315
n47.jpg,474,315,normal,226,5,473,303
j16.jpg,268,188,jackpotting,8,5,268,187
j16.jpg,268,188,jackpotting,31,1,266,186
j16.jpg,268,188,jackpotting,34,27,158,180
j16.jpg,268,188,jackpotting,24,14,143,184
trf36.jpg,275,183,physical attack,11,6,275,177
trf36.jpg,275,183,physical attack,69,2,243,141
sk24.jpg,317,159,skimming,24,4,315,159
sk24.jpg,317,159,skimming,70,31,300,159
sk24.jpg,317,159,skimming,142,35,288,159
sk24.jpg,317,159,skimming,81,33,226,133
r72.jpg,310,163,robbery,15,20,141,141
r72.jpg,310,163,robbery,11,4,160,104
r72.jpg,310,163,robbery,174,22,305,139
r72.jpg,310,163,robbery,48,51,104,82
r72.jpg,310,163,robbery,187,69,254,123
m52.jpg,474,263,malware,20,52,440,244
cash tpn47.jpg,474,266,cash trapping,205,187,358,266
trf26.jpg,254,198,physical attack,2,9,254,187
trf26.jpg,254,198,physical attack,10,18,247,173
n209.jpg,213,160,normal,16,1,210,160
n114.jpg,474,249,normal,282,1,389,29
os33.jpg,410,123,ATM out of service,34,2,409,121
os33.jpg,410,123,ATM out of service,49,12,344,117
os33.jpg,410,123,ATM out of service,64,15,184,96
n205.jpg,474,368,normal,23,11,451,342
n205.jpg,474,368,normal,75,131,410,336
n175.jpg,474,355,normal,4,20,247,338
pa16.jpg,177,285,physical attack,46,18,150,264
pa16.jpg,177,285,physical attack,43,7,156,124
n126.jpg,474,315,normal,125,2,474,289
n126.jpg,474,315,normal,182,12,425,250
oc32.jpg,474,474,occlusion,29,3,429,474
oc32.jpg,474,474,occlusion,57,11,419,385
n84.jpg,155,105,normal,43,61,113,99
n210.jpg,233,160,normal,9,1,233,159
os32.jpg,275,183,ATM out of service,14,11,260,171
os32.jpg,275,183,ATM out of service,59,50,222,159
pa85.jpg,225,225,physical attack,1,22,225,211
pa85.jpg,225,225,physical attack,108,12,225,159
n91.jpg,474,266,normal,4,1,474,264
n83.jpg,474,266,normal,10,5,444,266
oc39.jpg,474,355,occlusion,15,5,471,355
oc39.jpg,474,355,occlusion,111,11,459,267
m29.jpg,474,286,malware,10,1,473,179
m29.jpg,474,286,malware,38,1,473,179
n166.jpg,474,354,normal,3,1,464,354
pa115.jpg,228,221,physical attack,3,4,228,204
pa115.jpg,228,221,physical attack,23,9,228,210
pa115.jpg,228,221,physical attack,27,12,221,204
r52.jpg,299,168,robbery,58,1,270,168
r52.jpg,299,168,robbery,129,4,261,167
n151.jpg,474,767,normal,56,52,378,692
os44.jpg,194,259,ATM out of service,18,53,193,189
os44.jpg,194,259,ATM out of service,26,84,118,146
cash tpn53.jpg,474,308,cash trapping,11,5,402,107
cash tpn53.jpg,474,308,cash trapping,10,191,343,308
n8.jpg,474,225,normal,11,4,432,225
n8.jpg,474,225,normal,83,4,450,225
n8.jpg,474,225,normal,137,20,291,218
pa105.jpg,275,183,physical attack,5,30,232,148
pa105.jpg,275,183,physical attack,52,45,203,142
n45.jpg,474,266,normal,13,3,471,266
os37.jpg,259,194,ATM out of service,1,6,248,194
os37.jpg,259,194,ATM out of service,74,62,234,166
n48.jpg,474,355,normal,11,7,466,354
n48.jpg,474,355,normal,53,5,317,333
pa103.jpg,262,193,physical attack,2,21,235,160
pa103.jpg,262,193,physical attack,115,1,233,134
pa58.jpg,275,183,physical attack,2,4,275,179
pa58.jpg,275,183,physical attack,90,4,177,157
pa58.jpg,275,183,physical attack,160,2,271,183
la22.JPEG,474,212,logical attack,270,52,472,175
n127.jpg,474,315,normal,255,12,474,293
n67.jpg,474,320,normal,249,12,345,237
m44.jpg,474,268,malware,123,191,264,236
m44.jpg,474,268,malware,122,174,342,235
r85.jpg,986,555,robbery,430,22,823,555
r85.jpg,986,555,robbery,410,19,807,293
oc46.jpg,474,273,occlusion,147,13,360,271
pa34.jpg,224,224,physical attack,7,87,196,222
n70.jpg,474,355,normal,28,7,432,321
r58.jpg,287,176,robbery,8,5,287,175
r58.jpg,287,176,robbery,4,2,285,95
r58.jpg,287,176,robbery,134,2,287,84
sk6.jpg,335,150,skimming,17,5,329,150
oc66.jpg,260,280,occlusion,86,34,197,184
ctpn31.JPEG,474,269,card trapping,3,2,474,262
ctpn31.JPEG,474,269,card trapping,3,52,437,262
ctpn31.JPEG,474,269,card trapping,3,94,474,233
r68.jpg,222,227,robbery,6,18,222,224
r68.jpg,222,227,robbery,12,39,220,193
r68.jpg,222,227,robbery,85,5,222,174
n214.jpg,285,160,normal,6,2,285,159
n214.jpg,285,160,normal,87,4,161,149
n214.jpg,285,160,normal,12,5,151,153
n214.jpg,285,160,normal,6,1,237,155
n214.jpg,285,160,normal,1,1,73,150
n55.jpg,474,332,normal,23,5,473,328
n55.jpg,474,332,normal,313,117,464,332
pa89.jpg,233,216,physical attack,13,6,218,216
n22.jpg,299,470,normal,2,2,295,442
n22.jpg,299,470,normal,11,6,264,412
n22.jpg,299,470,normal,10,218,299,464
j21.jpg,311,162,jackpotting,11,6,178,162
j21.jpg,311,162,jackpotting,31,25,180,162
j21.jpg,311,162,jackpotting,21,84,174,156
j21.jpg,311,162,jackpotting,14,4,117,161
pa23.jpg,288,175,physical attack,122,33,238,156
la23.JPEG,474,210,logical attack,35,22,468,206
trf7.jpg,275,183,transaction reversal fraud,51,29,250,164
pa51.jpg,301,167,physical attack,9,3,301,165
pa51.jpg,301,167,physical attack,19,1,121,167
m71.jpg,474,385,malware,112,115,271,303
os41.jpg,194,259,ATM out of service,6,8,187,215
os41.jpg,194,259,ATM out of service,44,45,155,127
r56.jpg,249,202,robbery,42,19,241,194
r56.jpg,249,202,robbery,152,22,235,192
r56.jpg,249,202,robbery,20,23,147,187
r23.jpg,300,168,robbery,7,2,299,168
r23.jpg,300,168,robbery,51,7,236,168
r23.jpg,300,168,robbery,77,1,298,168
r23.jpg,300,168,robbery,77,65,235,168
n49.jpg,474,316,normal,168,44,309,191
n49.jpg,474,316,normal,48,3,396,316
oc55.jpg,474,378,occlusion,110,7,312,203
pa29.jpg,225,225,physical attack,3,60,225,176
r76.jpg,284,177,robbery,34,6,179,113
sk9.jpg,275,183,skimming,6,62,130,183
sk9.jpg,275,183,skimming,31,72,128,178
cash tpn23.jpg,474,354,cash trapping,149,217,349,331
os38.jpg,309,163,ATM out of service,21,4,294,160
os38.jpg,309,163,ATM out of service,36,16,178,106
n38.jpg,148,160,normal,1,2,148,156
n21.jpg,474,355,normal,9,46,429,342
n21.jpg,474,355,normal,16,62,289,350
n21.jpg,474,355,normal,8,40,241,312
pa138.jpg,251,201,physical attack,22,7,251,175
pa138.jpg,251,201,physical attack,68,12,233,175
cash tpn56.jpg,474,355,cash trapping,7,8,469,355
cash tpn56.jpg,474,355,cash trapping,141,195,330,355
cash tpn56.jpg,474,355,cash trapping,117,10,470,354
n24.jpg,197,160,normal,3,7,197,159
n24.jpg,197,160,normal,1,72,186,160
ctpn24.JPEG,474,266,card trapping,83,48,397,242
ctpn24.JPEG,474,266,card trapping,90,55,232,215
ctpn24.JPEG,474,266,card trapping,240,57,383,211
ctpn24.JPEG,474,266,card trapping,105,79,228,207
ctpn24.JPEG,474,266,card trapping,250,74,379,210
ctpn24.JPEG,474,266,card trapping,144,119,215,200
ctpn24.JPEG,474,266,card trapping,292,121,373,220
oc70.jpg,474,301,occlusion,103,1,380,166
trf15.jpg,275,183,transaction reversal fraud,32,50,169,183
trf39.jpg,275,183,physical attack,108,54,229,181
trf39.jpg,275,183,physical attack,84,49,255,129
trf39.jpg,275,183,physical attack,95,44,216,113
ctpn37.JPEG,390,285,card trapping,4,1,390,269
ctpn37.JPEG,390,285,card trapping,35,1,215,177
ctpn37.JPEG,390,285,card trapping,165,1,381,285
oc44.jpg,474,355,occlusion,12,21,451,355
oc44.jpg,474,355,occlusion,98,23,460,296
oc44.jpg,474,355,occlusion,157,30,305,157
aa11.jpg,194,259,physical attack,1,5,194,255
aa11.jpg,194,259,physical attack,3,38,194,247
pa39.jpg,288,175,physical attack,9,1,285,49
pa39.jpg,288,175,physical attack,1,1,288,170
pa39.jpg,288,175,physical attack,73,74,263,167
pa39.jpg,288,175,physical attack,77,1,283,174
pa84.jpg,284,178,physical attack,5,3,265,178
pa55.jpg,299,168,physical attack,121,11,299,166
m77.jpg,474,474,malware,1,66,196,378
r44.jpg,290,174,robbery,17,72,290,171
n73.jpg,474,316,normal,150,6,277,316
pa90.jpg,262,193,physical attack,8,12,262,165
pa90.jpg,262,193,physical attack,69,16,230,150
pa90.jpg,262,193,physical attack,76,21,238,97
trf41.jpg,275,183,physical attack,81,59,186,183
trf41.jpg,275,183,physical attack,69,55,199,130
n132.jpg,474,316,normal,4,6,474,314
n132.jpg,474,316,normal,239,3,473,316
cash tpn37.jpg,474,287,cash trapping,58,198,442,236
r21.jpg,299,168,robbery,2,2,271,168
r21.jpg,299,168,robbery,34,2,267,168
r21.jpg,299,168,robbery,43,12,172,168
r21.jpg,299,168,robbery,48,75,135,136
r21.jpg,299,168,robbery,49,15,167,84
r21.jpg,299,168,robbery,90,17,149,72
ctpn41.JPEG,474,247,card trapping,17,1,473,247
ctpn41.JPEG,474,247,card trapping,17,3,412,227
ctpn41.JPEG,474,247,card trapping,194,5,413,104
ctpn41.JPEG,474,247,card trapping,181,1,474,157
ctpn41.JPEG,474,247,card trapping,143,119,380,247
pa17.jpg,265,190,physical attack,54,11,265,105
pa17.jpg,265,190,physical attack,53,11,150,93
atm 20.jpg,300,137,logical attack,16,8,136,86
r22.jpg,277,182,robbery,9,1,268,182
r22.jpg,277,182,robbery,12,13,276,137
m39.jpg,474,221,malware,9,3,465,221
m39.jpg,474,221,malware,1,48,474,219
os8.jpg,259,194,ATM out of service,38,25,259,192
os8.jpg,259,194,ATM out of service,9,4,259,185
m28.jpg,474,316,malware,15,15,465,302
m28.jpg,474,316,malware,50,57,270,201
la7.jpg,275,183,logical attack,1,3,203,182
la7.jpg,275,183,logical attack,60,11,272,174
la7.jpg,275,183,logical attack,66,49,268,171
n106.jpg,474,632,normal,113,45,371,541
os17.jpg,194,259,ATM out of service,4,4,190,246
os17.jpg,194,259,ATM out of service,39,52,167,145
ctpn44.JPEG,474,265,card trapping,4,2,474,259
m37.jpg,474,286,malware,8,5,474,279
m37.jpg,474,286,malware,10,1,473,184
os36.jpg,259,194,ATM out of service,22,13,257,194
os36.jpg,259,194,ATM out of service,54,32,242,164
pa79.jpg,800,800,physical attack,114,105,750,780
n161.jpg,474,316,normal,17,8,399,316
trf37.jpg,275,183,physical attack,77,10,215,171
trf37.jpg,275,183,physical attack,99,16,225,99
n103.jpg,474,360,normal,3,27,291,176
oc52.jpg,474,318,occlusion,15,1,231,318
n152.jpg,300,300,normal,8,32,142,297
pa43.jpg,300,168,physical attack,28,1,283,168
pa43.jpg,300,168,physical attack,32,3,181,168
pa43.jpg,300,168,physical attack,47,11,174,154
pa43.jpg,300,168,physical attack,48,17,170,152
pa43.jpg,300,168,physical attack,4,2,296,168
sk22.jpg,259,194,skimming,103,28,259,186
sk22.jpg,259,194,skimming,96,24,169,150
n56.jpg,474,415,normal,123,206,323,412
m26.jpg,474,266,malware,62,5,474,262
os42.jpg,225,225,ATM out of service,3,6,219,207
os42.jpg,225,225,ATM out of service,24,11,211,129
pa53.jpg,283,178,physical attack,1,1,134,178
pa53.jpg,283,178,physical attack,144,1,282,178
